inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status,stock_difference,stock_loss_percent,inventory_health,inventory_leakage
INV022003,S045,SKU0003,2026-06-01,52,24,In Stock,28,53.84615384615385,Shortage,28
INV022004,S045,SKU0004,2026-06-01,24,20,In Stock,4,16.666666666666664,Shortage,4
INV022005,S045,SKU0005,2026-06-01,76,53,In Stock,23,30.263157894736842,Shortage,23
INV022006,S045,SKU0006,2026-06-01,54,26,In Stock,28,51.85185185185185,Shortage,28
INV022007,S045,SKU0007,2026-06-01,42,25,In Stock,17,40.476190476190474,Shortage,17
INV022008,S045,SKU0008,2026-06-01,52,23,In Stock,29,55.769230769230774,Shortage,29
INV022009,S045,SKU0009,2026-06-01,72,50,In Stock,22,30.555555555555557,Shortage,22
INV022010,S045,SKU0010,2026-06-01,89,55,In Stock,34,38.20224719101123,Shortage,34
INV022011,S045,SKU0011,2026-06-01,42,15,In Stock,27,64.28571428571429,Shortage,27
INV022012,S045,SKU0012,2026-06-01,70,37,In Stock,33,47.14285714285714,Shortage,33
INV022013,S045,SKU0013,2026-06-01,90,79,In Stock,11,12.222222222222221,Shortage,11
INV022014,S045,SKU0014,2026-06-01,29,16,In Stock,13,44.827586206896555,Shortage,13
INV022015,S045,SKU0015,2026-06-01,69,32,In Stock,37,53.62318840579711,Shortage,37
INV022016,S045,SKU0016,2026-06-01,36,36,In Stock,0,0.0,Healthy,0
INV022017,S045,SKU0017,2026-06-01,51,47,In Stock,4,7.8431372549019605,Shortage,4
INV022018,S045,SKU0018,2026-06-01,91,89,In Stock,2,2.197802197802198,Shortage,2
INV022019,S045,SKU0019,2026-06-01,91,83,In Stock,8,8.791208791208792,Shortage,8
INV022020,S045,SKU0020,2026-06-01,42,42,In Stock,0,0.0,Healthy,0
INV022021,S045,SKU0021,2026-06-01,66,39,In Stock,27,40.909090909090914,Shortage,27
INV022022,S045,SKU0022,2026-06-01,91,56,In Stock,35,38.46153846153847,Shortage,35
INV022023,S045,SKU0023,2026-06-01,80,52,In Stock,28,35.0,Shortage,28
INV022024,S045,SKU0024,2026-06-01,55,34,In Stock,21,38.18181818181819,Shortage,21
INV022025,S045,SKU0025,2026-06-01,65,36,In Stock,29,44.61538461538462,Shortage,29
INV022026,S045,SKU0026,2026-06-01,43,25,In Stock,18,41.86046511627907,Shortage,18
INV022027,S045,SKU0027,2026-06-01,47,24,In Stock,23,48.93617021276596,Shortage,23
INV022028,S045,SKU0028,2026-06-01,75,41,In Stock,34,45.33333333333333,Shortage,34
INV022029,S045,SKU0029,2026-06-01,47,37,In Stock,10,21.27659574468085,Shortage,10
INV022030,S045,SKU0030,2026-06-01,79,67,In Stock,12,15.18987341772152,Shortage,12
INV022031,S045,SKU0031,2026-06-01,22,10,In Stock,12,54.54545454545454,Shortage,12
INV022032,S045,SKU0032,2026-06-01,72,50,In Stock,22,30.555555555555557,Shortage,22
INV022033,S045,SKU0033,2026-06-01,39,5,Low Stock,34,87.17948717948718,Shortage,34
INV022034,S045,SKU0034,2026-06-01,61,31,In Stock,30,49.18032786885246,Shortage,30
INV022035,S045,SKU0035,2026-06-01,64,41,In Stock,23,35.9375,Shortage,23
INV022036,S045,SKU0036,2026-06-01,49,37,In Stock,12,24.489795918367346,Shortage,12
INV022037,S045,SKU0037,2026-06-01,87,67,In Stock,20,22.988505747126435,Shortage,20
INV022038,S045,SKU0038,2026-06-01,76,58,In Stock,18,23.684210526315788,Shortage,18
INV022039,S045,SKU0039,2026-06-01,51,51,In Stock,0,0.0,Healthy,0
INV022040,S045,SKU0040,2026-06-01,49,47,In Stock,2,4.081632653061225,Shortage,2
INV022041,S045,SKU0041,2026-06-01,49,21,In Stock,28,57.14285714285714,Shortage,28
INV022042,S045,SKU0042,2026-06-01,76,45,In Stock,31,40.78947368421053,Shortage,31
INV022043,S045,SKU0043,2026-06-01,41,12,In Stock,29,70.73170731707317,Shortage,29
INV022044,S045,SKU0044,2026-06-01,44,19,In Stock,25,56.81818181818182,Shortage,25
INV022045,S045,SKU0045,2026-06-01,73,48,In Stock,25,34.24657534246575,Shortage,25
INV022046,S045,SKU0046,2026-06-01,69,53,In Stock,16,23.18840579710145,Shortage,16
INV022047,S045,SKU0047,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV022048,S045,SKU0048,2026-06-01,83,47,In Stock,36,43.373493975903614,Shortage,36
INV022049,S045,SKU0049,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV022050,S045,SKU0050,2026-06-01,28,18,In Stock,10,35.714285714285715,Shortage,10
INV022051,S045,SKU0051,2026-06-01,90,64,In Stock,26,28.888888888888886,Shortage,26
INV022052,S045,SKU0052,2026-06-01,81,58,In Stock,23,28.39506172839506,Shortage,23
INV022053,S045,SKU0053,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV022054,S045,SKU0054,2026-06-01,64,26,In Stock,38,59.375,Shortage,38
INV022055,S045,SKU0055,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV022056,S045,SKU0056,2026-06-01,60,35,In Stock,25,41.66666666666667,Shortage,25
INV022057,S045,SKU0057,2026-06-01,52,22,In Stock,30,57.692307692307686,Shortage,30
INV022058,S045,SKU0058,2026-06-01,79,66,In Stock,13,16.455696202531644,Shortage,13
INV022059,S045,SKU0059,2026-06-01,88,88,In Stock,0,0.0,Healthy,0
INV022060,S045,SKU0060,2026-06-01,44,27,In Stock,17,38.63636363636363,Shortage,17
INV022061,S045,SKU0061,2026-06-01,40,7,Low Stock,33,82.5,Shortage,33
INV022062,S045,SKU0062,2026-06-01,37,27,In Stock,10,27.027027027027028,Shortage,10
INV022063,S045,SKU0063,2026-06-01,94,86,In Stock,8,8.51063829787234,Shortage,8
INV022064,S045,SKU0064,2026-06-01,61,26,In Stock,35,57.377049180327866,Shortage,35
INV022065,S045,SKU0065,2026-06-01,45,17,In Stock,28,62.22222222222222,Shortage,28
INV022066,S045,SKU0066,2026-06-01,50,42,In Stock,8,16.0,Shortage,8
INV022067,S045,SKU0067,2026-06-01,43,34,In Stock,9,20.930232558139537,Shortage,9
INV022068,S045,SKU0068,2026-06-01,44,34,In Stock,10,22.727272727272727,Shortage,10
INV022069,S045,SKU0069,2026-06-01,84,50,In Stock,34,40.476190476190474,Shortage,34
INV022070,S045,SKU0070,2026-06-01,34,26,In Stock,8,23.52941176470588,Shortage,8
INV022071,S045,SKU0071,2026-06-01,78,41,In Stock,37,47.43589743589743,Shortage,37
INV022072,S045,SKU0072,2026-06-01,54,40,In Stock,14,25.925925925925924,Shortage,14
INV022073,S045,SKU0073,2026-06-01,74,42,In Stock,32,43.24324324324324,Shortage,32
INV022074,S045,SKU0074,2026-06-01,92,72,In Stock,20,21.73913043478261,Shortage,20
INV022075,S045,SKU0075,2026-06-01,70,32,In Stock,38,54.285714285714285,Shortage,38
INV022076,S045,SKU0076,2026-06-01,33,0,Out of Stock,33,100.0,Shortage,33
INV022077,S045,SKU0077,2026-06-01,54,47,In Stock,7,12.962962962962962,Shortage,7
INV022078,S045,SKU0078,2026-06-01,58,40,In Stock,18,31.03448275862069,Shortage,18
INV022079,S045,SKU0079,2026-06-01,84,68,In Stock,16,19.047619047619047,Shortage,16
INV022080,S045,SKU0080,2026-06-01,63,55,In Stock,8,12.698412698412698,Shortage,8
INV022081,S045,SKU0081,2026-06-01,57,52,In Stock,5,8.771929824561402,Shortage,5
INV022082,S045,SKU0082,2026-06-01,48,41,In Stock,7,14.583333333333334,Shortage,7
INV022083,S045,SKU0083,2026-06-01,70,38,In Stock,32,45.714285714285715,Shortage,32
INV022084,S045,SKU0084,2026-06-01,68,65,In Stock,3,4.411764705882353,Shortage,3
INV022085,S045,SKU0085,2026-06-01,38,22,In Stock,16,42.10526315789473,Shortage,16
INV022086,S045,SKU0086,2026-06-01,37,22,In Stock,15,40.54054054054054,Shortage,15
INV022087,S045,SKU0087,2026-06-01,23,12,In Stock,11,47.82608695652174,Shortage,11
INV022088,S045,SKU0088,2026-06-01,65,31,In Stock,34,52.307692307692314,Shortage,34
INV022089,S045,SKU0089,2026-06-01,34,22,In Stock,12,35.294117647058826,Shortage,12
INV022090,S045,SKU0090,2026-06-01,66,56,In Stock,10,15.151515151515152,Shortage,10
INV022091,S045,SKU0091,2026-06-01,26,9,In Stock,17,65.38461538461539,Shortage,17
INV022092,S045,SKU0092,2026-06-01,45,39,In Stock,6,13.333333333333334,Shortage,6
INV022093,S045,SKU0093,2026-06-01,69,39,In Stock,30,43.47826086956522,Shortage,30
INV022094,S045,SKU0094,2026-06-01,20,13,In Stock,7,35.0,Shortage,7
INV022095,S045,SKU0095,2026-06-01,70,52,In Stock,18,25.71428571428571,Shortage,18
INV022096,S045,SKU0096,2026-06-01,63,27,In Stock,36,57.14285714285714,Shortage,36
INV022097,S045,SKU0097,2026-06-01,66,38,In Stock,28,42.42424242424242,Shortage,28
INV022098,S045,SKU0098,2026-06-01,43,6,Low Stock,37,86.04651162790698,Shortage,37
INV022099,S045,SKU0099,2026-06-01,25,12,In Stock,13,52.0,Shortage,13
INV022100,S045,SKU0100,2026-06-01,89,83,In Stock,6,6.741573033707865,Shortage,6
INV022101,S045,SKU0101,2026-06-01,27,23,In Stock,4,14.814814814814813,Shortage,4
INV022102,S045,SKU0102,2026-06-01,89,69,In Stock,20,22.47191011235955,Shortage,20
INV022103,S045,SKU0103,2026-06-01,26,3,Low Stock,23,88.46153846153845,Shortage,23
INV022104,S045,SKU0104,2026-06-01,77,38,In Stock,39,50.649350649350644,Shortage,39
INV022105,S045,SKU0105,2026-06-01,69,63,In Stock,6,8.695652173913043,Shortage,6
INV022106,S045,SKU0106,2026-06-01,81,64,In Stock,17,20.98765432098765,Shortage,17
INV022107,S045,SKU0107,2026-06-01,90,89,In Stock,1,1.1111111111111112,Shortage,1
INV022108,S045,SKU0108,2026-06-01,51,40,In Stock,11,21.568627450980394,Shortage,11
INV022109,S045,SKU0109,2026-06-01,47,9,Low Stock,38,80.85106382978722,Shortage,38
INV022110,S045,SKU0110,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
INV022111,S045,SKU0111,2026-06-01,51,49,In Stock,2,3.9215686274509802,Shortage,2
INV022112,S045,SKU0112,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV022113,S045,SKU0113,2026-06-01,47,11,In Stock,36,76.59574468085107,Shortage,36
INV022114,S045,SKU0114,2026-06-01,67,47,In Stock,20,29.850746268656714,Shortage,20
INV022115,S045,SKU0115,2026-06-01,35,29,In Stock,6,17.142857142857142,Shortage,6
INV022116,S045,SKU0116,2026-06-01,96,66,In Stock,30,31.25,Shortage,30
INV022117,S045,SKU0117,2026-06-01,56,53,In Stock,3,5.357142857142857,Shortage,3
INV022118,S045,SKU0118,2026-06-01,34,5,Low Stock,29,85.29411764705883,Shortage,29
INV022119,S045,SKU0119,2026-06-01,77,67,In Stock,10,12.987012987012985,Shortage,10
INV022120,S045,SKU0120,2026-06-01,36,6,Low Stock,30,83.33333333333334,Shortage,30
INV022121,S045,SKU0121,2026-06-01,71,45,In Stock,26,36.61971830985916,Shortage,26
INV022122,S045,SKU0122,2026-06-01,95,90,In Stock,5,5.263157894736842,Shortage,5
INV022123,S045,SKU0123,2026-06-01,46,12,In Stock,34,73.91304347826086,Shortage,34
INV022124,S045,SKU0124,2026-06-01,52,43,In Stock,9,17.307692307692307,Shortage,9
INV022125,S045,SKU0125,2026-06-01,91,53,In Stock,38,41.75824175824176,Shortage,38
INV022126,S045,SKU0126,2026-06-01,46,31,In Stock,15,32.608695652173914,Shortage,15
INV022127,S045,SKU0127,2026-06-01,73,55,In Stock,18,24.65753424657534,Shortage,18
INV022128,S045,SKU0128,2026-06-01,54,48,In Stock,6,11.11111111111111,Shortage,6
INV022129,S045,SKU0129,2026-06-01,29,21,In Stock,8,27.586206896551722,Shortage,8
INV022130,S045,SKU0130,2026-06-01,97,74,In Stock,23,23.711340206185564,Shortage,23
INV022131,S045,SKU0131,2026-06-01,78,72,In Stock,6,7.6923076923076925,Shortage,6
INV022132,S045,SKU0132,2026-06-01,84,65,In Stock,19,22.61904761904762,Shortage,19
INV022133,S045,SKU0133,2026-06-01,56,32,In Stock,24,42.857142857142854,Shortage,24
INV022134,S045,SKU0134,2026-06-01,90,66,In Stock,24,26.666666666666668,Shortage,24
INV022135,S045,SKU0135,2026-06-01,30,0,Out of Stock,30,100.0,Shortage,30
INV022136,S045,SKU0136,2026-06-01,97,86,In Stock,11,11.34020618556701,Shortage,11
INV022137,S045,SKU0137,2026-06-01,34,17,In Stock,17,50.0,Shortage,17
INV022138,S045,SKU0138,2026-06-01,21,17,In Stock,4,19.047619047619047,Shortage,4
INV022139,S045,SKU0139,2026-06-01,45,29,In Stock,16,35.55555555555556,Shortage,16
INV022140,S045,SKU0140,2026-06-01,49,35,In Stock,14,28.57142857142857,Shortage,14
INV022141,S045,SKU0141,2026-06-01,71,48,In Stock,23,32.3943661971831,Shortage,23
INV022142,S045,SKU0142,2026-06-01,35,19,In Stock,16,45.714285714285715,Shortage,16
INV022143,S045,SKU0143,2026-06-01,85,49,In Stock,36,42.35294117647059,Shortage,36
INV022144,S045,SKU0144,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV022145,S045,SKU0145,2026-06-01,64,35,In Stock,29,45.3125,Shortage,29
INV022146,S045,SKU0146,2026-06-01,35,6,Low Stock,29,82.85714285714286,Shortage,29
INV022147,S045,SKU0147,2026-06-01,46,20,In Stock,26,56.52173913043478,Shortage,26
INV022148,S045,SKU0148,2026-06-01,58,56,In Stock,2,3.4482758620689653,Shortage,2
INV022149,S045,SKU0149,2026-06-01,38,6,Low Stock,32,84.21052631578947,Shortage,32
INV022150,S045,SKU0150,2026-06-01,55,24,In Stock,31,56.36363636363636,Shortage,31
INV022151,S045,SKU0151,2026-06-01,43,24,In Stock,19,44.18604651162791,Shortage,19
INV022152,S045,SKU0152,2026-06-01,67,50,In Stock,17,25.37313432835821,Shortage,17
INV022153,S045,SKU0153,2026-06-01,57,57,In Stock,0,0.0,Healthy,0
INV022154,S045,SKU0154,2026-06-01,36,27,In Stock,9,25.0,Shortage,9
INV022155,S045,SKU0155,2026-06-01,94,56,In Stock,38,40.42553191489361,Shortage,38
INV022156,S045,SKU0156,2026-06-01,62,28,In Stock,34,54.83870967741935,Shortage,34
INV022157,S045,SKU0157,2026-06-01,64,32,In Stock,32,50.0,Shortage,32
INV022158,S045,SKU0158,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV022159,S045,SKU0159,2026-06-01,36,0,Out of Stock,36,100.0,Shortage,36
INV022160,S045,SKU0160,2026-06-01,91,52,In Stock,39,42.857142857142854,Shortage,39
INV022161,S045,SKU0161,2026-06-01,40,8,Low Stock,32,80.0,Shortage,32
INV022162,S045,SKU0162,2026-06-01,60,27,In Stock,33,55.00000000000001,Shortage,33
INV022163,S045,SKU0163,2026-06-01,97,76,In Stock,21,21.649484536082475,Shortage,21
INV022164,S045,SKU0164,2026-06-01,63,45,In Stock,18,28.57142857142857,Shortage,18
INV022165,S045,SKU0165,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV022166,S045,SKU0166,2026-06-01,42,22,In Stock,20,47.61904761904761,Shortage,20
INV022167,S045,SKU0167,2026-06-01,63,49,In Stock,14,22.22222222222222,Shortage,14
INV022168,S045,SKU0168,2026-06-01,94,75,In Stock,19,20.212765957446805,Shortage,19
INV022169,S045,SKU0169,2026-06-01,85,47,In Stock,38,44.70588235294118,Shortage,38
INV022170,S045,SKU0170,2026-06-01,29,6,In Stock,23,79.3103448275862,Shortage,23
INV022171,S045,SKU0171,2026-06-01,87,62,In Stock,25,28.735632183908045,Shortage,25
INV022172,S045,SKU0172,2026-06-01,37,32,In Stock,5,13.513513513513514,Shortage,5
INV022173,S045,SKU0173,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV022174,S045,SKU0174,2026-06-01,24,10,In Stock,14,58.333333333333336,Shortage,14
INV022175,S045,SKU0175,2026-06-01,96,76,In Stock,20,20.833333333333336,Shortage,20
INV022176,S045,SKU0176,2026-06-01,82,56,In Stock,26,31.70731707317073,Shortage,26
INV022177,S045,SKU0177,2026-06-01,67,36,In Stock,31,46.26865671641791,Shortage,31
INV022178,S045,SKU0178,2026-06-01,80,58,In Stock,22,27.500000000000004,Shortage,22
INV022179,S045,SKU0179,2026-06-01,83,44,In Stock,39,46.98795180722892,Shortage,39
INV022180,S045,SKU0180,2026-06-01,55,16,In Stock,39,70.9090909090909,Shortage,39
INV022181,S045,SKU0181,2026-06-01,30,29,In Stock,1,3.3333333333333335,Shortage,1
INV022182,S045,SKU0182,2026-06-01,78,49,In Stock,29,37.17948717948718,Shortage,29
INV022183,S045,SKU0183,2026-06-01,32,10,In Stock,22,68.75,Shortage,22
INV022184,S045,SKU0184,2026-06-01,97,85,In Stock,12,12.371134020618557,Shortage,12
INV022185,S045,SKU0185,2026-06-01,54,49,In Stock,5,9.25925925925926,Shortage,5
INV022186,S045,SKU0186,2026-06-01,77,39,In Stock,38,49.35064935064935,Shortage,38
INV022187,S045,SKU0187,2026-06-01,94,82,In Stock,12,12.76595744680851,Shortage,12
INV022188,S045,SKU0188,2026-06-01,84,83,In Stock,1,1.1904761904761905,Shortage,1
INV022189,S045,SKU0189,2026-06-01,91,73,In Stock,18,19.78021978021978,Shortage,18
INV022190,S045,SKU0190,2026-06-01,88,59,In Stock,29,32.95454545454545,Shortage,29
INV022191,S045,SKU0191,2026-06-01,71,56,In Stock,15,21.12676056338028,Shortage,15
INV022192,S045,SKU0192,2026-06-01,52,36,In Stock,16,30.76923076923077,Shortage,16
INV022193,S045,SKU0193,2026-06-01,39,15,In Stock,24,61.53846153846154,Shortage,24
INV022194,S045,SKU0194,2026-06-01,85,53,In Stock,32,37.64705882352941,Shortage,32
INV022195,S045,SKU0195,2026-06-01,37,25,In Stock,12,32.432432432432435,Shortage,12
INV022196,S045,SKU0196,2026-06-01,58,20,In Stock,38,65.51724137931035,Shortage,38
INV022197,S045,SKU0197,2026-06-01,85,55,In Stock,30,35.294117647058826,Shortage,30
INV022198,S045,SKU0198,2026-06-01,66,62,In Stock,4,6.0606060606060606,Shortage,4
INV022199,S045,SKU0199,2026-06-01,55,50,In Stock,5,9.090909090909092,Shortage,5
INV022200,S045,SKU0200,2026-06-01,82,43,In Stock,39,47.5609756097561,Shortage,39
INV022201,S045,SKU0201,2026-06-01,61,29,In Stock,32,52.459016393442624,Shortage,32
INV022202,S045,SKU0202,2026-06-01,37,30,In Stock,7,18.91891891891892,Shortage,7
INV022203,S045,SKU0203,2026-06-01,40,24,In Stock,16,40.0,Shortage,16
INV022204,S045,SKU0204,2026-06-01,58,54,In Stock,4,6.896551724137931,Shortage,4
INV022205,S045,SKU0205,2026-06-01,48,33,In Stock,15,31.25,Shortage,15
INV022206,S045,SKU0206,2026-06-01,54,33,In Stock,21,38.88888888888889,Shortage,21
INV022207,S045,SKU0207,2026-06-01,85,81,In Stock,4,4.705882352941177,Shortage,4
INV022208,S045,SKU0208,2026-06-01,26,12,In Stock,14,53.84615384615385,Shortage,14
INV022209,S045,SKU0209,2026-06-01,45,9,Low Stock,36,80.0,Shortage,36
INV022210,S045,SKU0210,2026-06-01,56,42,In Stock,14,25.0,Shortage,14
INV022211,S045,SKU0211,2026-06-01,37,31,In Stock,6,16.216216216216218,Shortage,6
INV022212,S045,SKU0212,2026-06-01,61,42,In Stock,19,31.147540983606557,Shortage,19
INV022213,S045,SKU0213,2026-06-01,92,81,In Stock,11,11.956521739130435,Shortage,11
INV022214,S045,SKU0214,2026-06-01,88,52,In Stock,36,40.909090909090914,Shortage,36
INV022215,S045,SKU0215,2026-06-01,77,38,In Stock,39,50.649350649350644,Shortage,39
INV022216,S045,SKU0216,2026-06-01,56,48,In Stock,8,14.285714285714285,Shortage,8
INV022217,S045,SKU0217,2026-06-01,43,42,In Stock,1,2.3255813953488373,Shortage,1
INV022218,S045,SKU0218,2026-06-01,32,29,In Stock,3,9.375,Shortage,3
INV022219,S045,SKU0219,2026-06-01,30,2,Low Stock,28,93.33333333333333,Shortage,28
INV022220,S045,SKU0220,2026-06-01,63,28,In Stock,35,55.55555555555556,Shortage,35
INV022221,S045,SKU0221,2026-06-01,74,35,In Stock,39,52.702702702702695,Shortage,39
INV022222,S045,SKU0222,2026-06-01,62,52,In Stock,10,16.129032258064516,Shortage,10
INV022223,S045,SKU0223,2026-06-01,79,48,In Stock,31,39.24050632911392,Shortage,31
INV022224,S045,SKU0224,2026-06-01,42,23,In Stock,19,45.23809523809524,Shortage,19
INV022225,S045,SKU0225,2026-06-01,63,34,In Stock,29,46.03174603174603,Shortage,29
INV022226,S045,SKU0226,2026-06-01,82,54,In Stock,28,34.146341463414636,Shortage,28
INV022227,S045,SKU0227,2026-06-01,43,40,In Stock,3,6.976744186046512,Shortage,3
INV022228,S045,SKU0228,2026-06-01,71,52,In Stock,19,26.76056338028169,Shortage,19
INV022229,S045,SKU0229,2026-06-01,26,10,In Stock,16,61.53846153846154,Shortage,16
INV022230,S045,SKU0230,2026-06-01,83,51,In Stock,32,38.55421686746988,Shortage,32
INV022231,S045,SKU0231,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV022232,S045,SKU0232,2026-06-01,50,47,In Stock,3,6.0,Shortage,3
INV022233,S045,SKU0233,2026-06-01,44,6,Low Stock,38,86.36363636363636,Shortage,38
INV022234,S045,SKU0234,2026-06-01,47,47,In Stock,0,0.0,Healthy,0
INV022235,S045,SKU0235,2026-06-01,35,2,Low Stock,33,94.28571428571428,Shortage,33
INV022236,S045,SKU0236,2026-06-01,63,48,In Stock,15,23.809523809523807,Shortage,15
INV022237,S045,SKU0237,2026-06-01,79,45,In Stock,34,43.037974683544306,Shortage,34
INV022238,S045,SKU0238,2026-06-01,84,68,In Stock,16,19.047619047619047,Shortage,16
INV022239,S045,SKU0239,2026-06-01,94,59,In Stock,35,37.234042553191486,Shortage,35
INV022240,S045,SKU0240,2026-06-01,72,67,In Stock,5,6.944444444444445,Shortage,5
INV022241,S045,SKU0241,2026-06-01,73,38,In Stock,35,47.94520547945205,Shortage,35
INV022242,S045,SKU0242,2026-06-01,84,75,In Stock,9,10.714285714285714,Shortage,9
INV022243,S045,SKU0243,2026-06-01,58,31,In Stock,27,46.55172413793103,Shortage,27
INV022244,S045,SKU0244,2026-06-01,31,30,In Stock,1,3.225806451612903,Shortage,1
INV022245,S045,SKU0245,2026-06-01,58,49,In Stock,9,15.517241379310345,Shortage,9
INV022246,S045,SKU0246,2026-06-01,48,22,In Stock,26,54.166666666666664,Shortage,26
INV022247,S045,SKU0247,2026-06-01,80,80,In Stock,0,0.0,Healthy,0
INV022248,S045,SKU0248,2026-06-01,32,0,Out of Stock,32,100.0,Shortage,32
INV022249,S045,SKU0249,2026-06-01,29,21,In Stock,8,27.586206896551722,Shortage,8
INV022250,S045,SKU0250,2026-06-01,35,14,In Stock,21,60.0,Shortage,21
INV022251,S045,SKU0251,2026-06-01,84,80,In Stock,4,4.761904761904762,Shortage,4
INV022252,S045,SKU0252,2026-06-01,25,1,Low Stock,24,96.0,Shortage,24
INV022253,S045,SKU0253,2026-06-01,37,6,Low Stock,31,83.78378378378379,Shortage,31
INV022254,S045,SKU0254,2026-06-01,35,13,In Stock,22,62.857142857142854,Shortage,22
INV022255,S045,SKU0255,2026-06-01,94,85,In Stock,9,9.574468085106384,Shortage,9
INV022256,S045,SKU0256,2026-06-01,70,36,In Stock,34,48.57142857142857,Shortage,34
INV022257,S045,SKU0257,2026-06-01,31,12,In Stock,19,61.29032258064516,Shortage,19
INV022258,S045,SKU0258,2026-06-01,32,18,In Stock,14,43.75,Shortage,14
INV022259,S045,SKU0259,2026-06-01,95,66,In Stock,29,30.526315789473685,Shortage,29
INV022260,S045,SKU0260,2026-06-01,87,83,In Stock,4,4.597701149425287,Shortage,4
INV022261,S045,SKU0261,2026-06-01,93,71,In Stock,22,23.655913978494624,Shortage,22
INV022262,S045,SKU0262,2026-06-01,57,18,In Stock,39,68.42105263157895,Shortage,39
INV022263,S045,SKU0263,2026-06-01,20,7,In Stock,13,65.0,Shortage,13
INV022264,S045,SKU0264,2026-06-01,28,22,In Stock,6,21.428571428571427,Shortage,6
INV022265,S045,SKU0265,2026-06-01,64,63,In Stock,1,1.5625,Shortage,1
INV022266,S045,SKU0266,2026-06-01,85,75,In Stock,10,11.76470588235294,Shortage,10
INV022267,S045,SKU0267,2026-06-01,35,20,In Stock,15,42.857142857142854,Shortage,15
INV022268,S045,SKU0268,2026-06-01,96,57,In Stock,39,40.625,Shortage,39
INV022269,S045,SKU0269,2026-06-01,28,22,In Stock,6,21.428571428571427,Shortage,6
INV022270,S045,SKU0270,2026-06-01,25,0,Out of Stock,25,100.0,Shortage,25
